graph_id,aufb_bezeichnung,aufb_quelle,aufb_datum
"""""",BAG Schulgarten e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAG-S e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAGSelbsthilfe,lobbyregister_eintrag,2022-09-19
"""""",BAG Selbsthilfe,lobbyregister_eintrag,2022-09-19
"""""",BAG-Selbsthilfe,lobbyregister_eintrag,2022-09-19
"""""",BAG- Selbsthilfe,lobbyregister_eintrag,2022-09-19
"""""",BAG Selbsthilfe e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAG SELBSTHILFE e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAG Selbsthilfe e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAG Selbsthilfe e. V.,lobbyregister_eintrag,2022-09-19
"""""",BAG Selbsthilfe e. V. (BAG-S),lobbyregister_eintrag,2022-09-19
"""""",BAGSO,lobbyregister_eintrag,2022-09-19
"""""",BAGSO: Interessenvertretung der Senioren,lobbyregister_eintrag,2022-09-19
"""""",BAGSO - Bundesarbeitsgemeinschaft der Seniorenorganisationen e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAGSO Bundesarbeitsgemeinschaft der Seniorenverbände,lobbyregister_eintrag,2022-09-19
"""""",BAGSO - Bundesarbeitsgemeinschaft Seniorenorganisationen,lobbyregister_eintrag,2022-09-19
"""""",BAGSO e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAGSO e.V. (Service GmbH),lobbyregister_eintrag,2022-09-19
"""""",BAGSO Service GmbH,lobbyregister_eintrag,2022-09-19
"""""",BAGSV - Bundesarbeitsgemeinschaft Selbständigenbverbände,lobbyregister_eintrag,2022-09-19
"""""",BAGSV - Bundesarbeitsgemeinschaft Selbständigenverbände,lobbyregister_eintrag,2022-09-19
"""""",BAGSV - Bundesarbeitsgemeinschaft Selbstständigenverbände,lobbyregister_eintrag,2022-09-19
"""""",BAG UB - BAG Unterstützte Beschäftigung,lobbyregister_eintrag,2022-09-19
"""""",BAG Unterstützte Beschäftigung e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAG WfbM,lobbyregister_eintrag,2022-09-19
"""""",BAG Wohnungsanpassung e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAG Wohnungslosenhilfe e.V.,lobbyregister_eintrag,2022-09-19
"""""","BAG Zirkuspädagogik e.V., Neustart Kultur",lobbyregister_eintrag,2022-09-19
"""""",BAH,lobbyregister_eintrag,2022-09-19
"""""",BAH Bundesverband der Arzneimittelhersteller,lobbyregister_eintrag,2022-09-19
"""""",Bahlsen GmbH & Co. KG,lobbypedia_parteispenden,2022-09-19
"""""",Bahnhofstrasse 9,lobbyregister_eintrag,2022-09-19
"""""",Bahnprojekt Stuttgart-Ulm e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bahrain und Jemen,lobbyregister_eintrag,2022-09-19
"""""",BAI e.V.,lobbyregister_eintrag,2022-09-19
"""""",Baierl & Demmelhuber Innenausbau GmbH,lobbypedia_parteispenden,2022-09-19
"""""",BAK,lobbyregister_eintrag,2022-09-19
"""""",Baker McKenzie Rechtsanwaltsgesellschaft mbH von Rechtsanwälten und Steuerberatern,lobbyregister_eintrag,2022-09-19
"""""",Baker Tilly Holding GmbH Wirtschaftsprüfungsgesellschaft,a_watch_organisation,2022-09-19
"""""",Baker Tilly Stiftung gemeinnützige GmbH,a_watch_organisation,2022-09-19
"""""",Baker Tilly Unternehmensberatung GmbH,a_watch_organisation,2022-09-19
"""""",BAK FSJ,lobbyregister_eintrag,2022-09-19
"""""",BALB,lobbyregister_eintrag,2022-09-19
"""""",BALIE Brüssel Anwaltskammer,lobbyregister_eintrag,2022-09-19
"""""",BALLY WULFF Games & Entertainment GmbH,lobbyregister_eintrag,2022-09-19
"""""",BalPro - Verband für Alternative Proteinquellen,lobbyregister_eintrag,2022-09-19
"""""",Baltic Exchange,lobbyregister_eintrag,2022-09-19
"""""",Baltic Ports Organization (BPO),lobbyregister_eintrag,2022-09-19
"""""",Baltic Sea Advisory Council,lobbyregister_eintrag,2022-09-19
"""""",Baltic Sea Forum e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAMF,lobbyregister_eintrag,2022-09-19
"""""",BAMF / DOSB,lobbyregister_eintrag,2022-09-19
"""""",BAMF-Bundesamt für Migration und Flüchtlinge,lobbyregister_eintrag,2022-09-19
"""""",Bangladesch-Forum,lobbyregister_eintrag,2022-09-19
"""""",Bankakademie e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bankenbereich,lobbyregister_eintrag,2022-09-19
"""""",Bankenfachverband,lobbyregister_eintrag,2022-09-19
"""""",Bankenfachverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bankenfachverband e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bankenfachverband e.V. - BFach,lobbyregister_eintrag,2022-09-19
"""""",Bankenverband Bayern e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bankenverband Nord e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bank für Kirche und Diakonie eG - KD Bank,a_watch_organisation,2022-09-19
"""""",Bankhaus Metzler,a_watch_organisation,2022-09-19
"""""",Bankhaus Sal. Oppenheim jr. & Cie. KGaA,lobbypedia_parteispenden,2022-09-19
"""""",Bank I.Safra Sarasin Ltd.,a_watch_organisation,2022-09-19
"""""",BANKING CLUB GmbH,lobbyregister_eintrag,2022-09-19
"""""",Bank of America Europe DAC,lobbyregister_eintrag,2022-09-19
"""""",BAP,lobbyregister_eintrag,2022-09-19
"""""",bap,lobbyregister_eintrag,2022-09-19
"""""",BAP e.V. (Bundesarbeitgeberverband der Personaldienstleister e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bärbel Fröhlich,lobbyregister_eintrag,2022-09-19
"""""","Barcelona Metropolitan Area (AMB), Spanien",lobbyregister_eintrag,2022-09-19
"""""",BAR e.V. Bundesarbeitsgemeinschaft Rehabilitation,lobbyregister_eintrag,2022-09-19
"""""",Barfuss GmbH & Co. KG,lobbypedia_parteispenden,2022-09-19
"""""",BARIG Board of Airline Representatives in Germany e.V.,lobbyregister_eintrag,2022-09-19
"""""",BARIG e.V.,lobbyregister_eintrag,2022-09-19
"""""",Barmenia Allgemeine Versicherungs-AG,a_watch_organisation,2022-09-19
"""""",Barmenia Krankenversicherungen a.G.,a_watch_organisation,2022-09-19
"""""",BARMER,lobbyregister_eintrag,2022-09-19
"""""","Barmer, Wuppertal",lobbyregister_eintrag,2022-09-19
"""""",Barmer Ersatzkasse,lobbyregister_eintrag,2022-09-19
"""""",Barockschloss Stetten GmbH,a_watch_organisation,2022-09-19
"""""",BÄRO GmbH & Co. KG,lobbyregister_eintrag,2022-09-19
"""""",Bartenbach,lobbyregister_eintrag,2022-09-19
"""""",BaS - Bundesarbeitsgemeinschaft Seniorenbüros e.V.,lobbyregister_eintrag,2022-09-19
"""""",Baseplus DIGITAL MEDIA GmbH,lobbyregister_eintrag,2022-09-19
"""""",BASF Coatings AG,a_watch_organisation,2022-09-19
"""""",BASFI,lobbyregister_eintrag,2022-09-19
"""""",BASF Lampertheim GmbH,lobbyregister_eintrag,2022-09-19
"""""",BASF Polyurethanes GmbH,lobbyregister_eintrag,2022-09-19
"""""",BASF Schwarzheide GmbH,lobbyregister_eintrag,2022-09-19
"""""",BASF SE,lobbyregister_eintrag,2022-09-19
"""""",Basi e.V. Bundesarbeitsgemeinschaft für Sicherheit und Gesundheit bei der Arbeit,lobbyregister_eintrag,2022-09-19
"""""",Basis e.V.,a_watch_organisation,2022-09-19
"""""",Basler Sachversicherungs-Aktiengesellschaft,lobbyregister_eintrag,2022-09-19
"""""",Bastei Lübbe AG,a_watch_organisation,2022-09-19
"""""","BAT, Hamburg",lobbyregister_eintrag,2022-09-19
"""""",Batteries European Partnership Association,lobbyregister_eintrag,2022-09-19
"""""",Bauart GmbH,lobbypedia_parteispenden,2022-09-19
"""""",Bauen + Garten e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauen und Garten e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauen und Planen e. V. (FGW),lobbyregister_eintrag,2022-09-19
"""""",Bauer AG,lobbypedia_parteispenden,2022-09-19
"""""",BAUER Aktiengesellschaft,lobbyregister_eintrag,2022-09-19
"""""",Bauerfeind AG,lobbypedia_parteispenden,2022-09-19
"""""",BAUER Maschinen GmbH,lobbyregister_eintrag,2022-09-19
"""""",Bauern- und Winzerverband Rheinland-Nassau e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauern- und Winzerverband Rheinland-Nassau e.V. Kreisverband Rhein-Hunsrück,a_watch_organisation,2022-09-19
"""""",Bauern- und Winzerverband Rheinland-Pfalz Süd e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauern- und Winzerverband Rheinland-Pfalz-Süd e.V.,a_watch_organisation,2022-09-19
"""""","Bauernverband ""ANHALT"" e.V.",lobbyregister_eintrag,2022-09-19
"""""","Bauernverband ""Börde"" e.V.",lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Allgäu-Oberschwaben e.V.,a_watch_organisation,2022-09-19
"""""",Bauernverband Altmarkkreis Salzwedel e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Burgenland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Demmin,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Güstrow e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Jerichower Land e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Ludwigslust e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Mansfeld-Südharz e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Mecklenburg-Strelitz e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Mecklenburg-Vorpommern,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Mecklenburg Vorpommern e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Mecklenburg-Vorpommern e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Mecklenburg-Vorpommern e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Müritz e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Nordharz e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Nordostniedersachsen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Oberlausitz e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Saar e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Sachsen-Anhalt,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Sachsen-Anhalt e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Sachsen-Anhalt e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Sachsen- Anhalt e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Sachsen-Anhalt e.V. und Kreisbauernverband,a_watch_organisation,2022-09-19
"""""",Bauernverband Salzland e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Schleswig-Holstein,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Schleswig-Holstein e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauernverband Wittenberg e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAUER Resources GmbH,lobbyregister_eintrag,2022-09-19
"""""",BAUER Spezialtiefbau GmbH,lobbyregister_eintrag,2022-09-19
"""""",Bauförderung Landwirtschaft e.V,lobbyregister_eintrag,2022-09-19
"""""",bauformumstahl e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauforum Rheinland-Pfalz,lobbyregister_eintrag,2022-09-19
"""""",bauforumstahl,lobbyregister_eintrag,2022-09-19
"""""",bauforumstahl e.V.,lobbyregister_eintrag,2022-09-19
"""""","bauforumstahl e.V., Sohnstraße 65, 40237 Düsseldorf",lobbyregister_eintrag,2022-09-19
"""""",Baugesellschaft Reinhold mbH,a_watch_organisation,2022-09-19
"""""",Baugesellschaft Sparrenberg Rud. Aug. Oetker KG,lobbypedia_parteispenden,2022-09-19
"""""",Baugesellschaft Vorwärts Rud. Aug. Oetker KG,lobbypedia_parteispenden,2022-09-19
"""""",Bauhaus.Weimar.Moderne - Die Kunstfreunde e.V.,a_watch_organisation,2022-09-19
"""""",Bauhaus-Archiv e.V.,a_watch_organisation,2022-09-19
"""""",Bauherren-Schutzbund e.V. (BSB),lobbyregister_eintrag,2022-09-19
"""""",Bauindustrieverband Hessen-Thüringen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauindustrieverband Hesse-Thüringen e.V.,lobbypedia_parteispenden,2022-09-19
"""""",Bauindustrieverband Nord e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bauindustrieverband Nordrhein-Westfalen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauindustrieverband Ost e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bauindustrieverband Ost e. V.,lobbyregister_eintrag,2022-09-19
"""""",BAU International Berlin - University of Applied Sciences gemeinnützige GmbH,a_watch_organisation,2022-09-19
"""""",Baumärkt Regnitztal GmbH & Co. KG,lobbypedia_parteispenden,2022-09-19
"""""",Baumaterialien-Handesgesellschaft AG,lobbypedia_parteispenden,2022-09-19
"""""",Baur Folien GmbH,lobbyregister_eintrag,2022-09-19
"""""","Bausparkasse Schwäbisch Hall, Frankfurt/Main",lobbyregister_eintrag,2022-09-19
"""""",Bausparkasse Schwäbisch Hall AG,a_watch_organisation,2022-09-19
"""""",Baustoff Recycling Bayern e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bautech Sanierung UG (haftungsbeschränkt) & Co. KG,a_watch_organisation,2022-09-19
"""""",Bauunternehmung Karl Gemünden Gmbh & Co. KG,lobbypedia_parteispenden,2022-09-19
"""""",Bauverband Mecklenburg-Vorpommern,lobbyregister_eintrag,2022-09-19
"""""",Bauvereinigung Vaihingen/F. und Umgebung eG,a_watch_organisation,2022-09-19
"""""",Bauwert AG,lobbypedia_parteispenden,2022-09-19
"""""",Bauwirtschaft Baden-Württemberg,lobbyregister_eintrag,2022-09-19
"""""",Bauwirtschaft Baden-Württemberg e.V.,lobbyregister_eintrag,2022-09-19
"""""",bavAIRia,lobbyregister_eintrag,2022-09-19
"""""",bavAIRia e.V.,lobbyregister_eintrag,2022-09-19
"""""",bavAIRia e. V.,lobbyregister_eintrag,2022-09-19
"""""",bavAIRia e.V. Gilching,lobbyregister_eintrag,2022-09-19
"""""",BavariaDirekt Versicherung Aktiengesellschaft,lobbyregister_eintrag,2022-09-19
"""""","Bavaria - Romania, Förderverein für Soziale Assistenz in Rumänien e.V.",a_watch_organisation,2022-09-19
"""""",BAV Bundesverband der Altholzaufbereiter und -verwerter e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAV - Bundesverband der Altholzaufbereiter und -verwerter e. V.,lobbyregister_eintrag,2022-09-19
"""""",BAVC - Bundesarbeitgeberverband Chemie e.V.,lobbyregister_eintrag,2022-09-19
"""""",BAVC Bundesarbeitgeberverband Chemie e.V. Wiesbaden,lobbyregister_eintrag,2022-09-19
"""""",BAV - Lärmbonusprogramme für den Europ. Güterverkehr,lobbyregister_eintrag,2022-09-19
"""""",Baxter Deutschland,lobbyregister_eintrag,2022-09-19
"""""",Baxter Deutschland GmbH,lobbyregister_eintrag,2022-09-19
"""""",Bay. Unternehmensverband Metall und Elektro e.V. (BAYME VBM),lobbyregister_eintrag,2022-09-19
"""""",Bayer. Akademie ländlicher Raum,lobbyregister_eintrag,2022-09-19
"""""",Bayer AG,lobbyregister_eintrag,2022-09-19
"""""",Bayer CropScience Deutschland GmbH,lobbyregister_eintrag,2022-09-19
"""""",Bayerische AIDS-Stiftung e.V.,a_watch_organisation,2022-09-19
"""""",Bayerische Akademie ländlicher Raum e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Akademie Ländlicher Raum e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Beamtenkrankenkasse Aktiengesellschaft,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Börse AG,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Forschungsstiftung,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Hypotheken und Vereinsbank AG,lobbypedia_parteispenden,2022-09-19
"""""",Bayerische Ingeieurekammer Bau,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Jungbauernschaft e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Krankenhausgesellschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Krankenhausgesellschaft e.V. (BKG),lobbyregister_eintrag,2022-09-19
"""""",Bayerische Landesanstalt für Wald und Forstwirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Landesbrandversicherung Aktiengesellschaft,lobbyregister_eintrag,2022-09-19
"""""",Bayerische Motorenwerke AG,a_watch_organisation,2022-09-19
"""""",Bayerische Motoren Werke Aktiengesellschaft,lobbyregister_eintrag,2022-09-19
"""""","Bayerische Motoren Werke Aktiengesellschaft, München",lobbyregister_eintrag,2022-09-19
"""""","Bayerischen Staatsministeriums für Wirtschaft, Landesentwicklung und Energie",lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Apothekerverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Automaten-Verband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Bankenverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Bankenverband e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Bauernverband,a_watch_organisation,2022-09-19
"""""",Bayerischer BauernVerband,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Bauernverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Bauindustrieverband e.V.,lobbypedia_parteispenden,2022-09-19
"""""",Bayerischer Bauindustrieverband e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Brauerbund e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Forstverein,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Handwerkstag,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Handwerkstag e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Heilbäderverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Heilbäder-Verband e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Industrieverband Baustoffe,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Industrieverband - Baustoffe,lobbyregister_eintrag,2022-09-19
"""""","Bayerischer Industrieverband Baustoffe, Steine und Erden",lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Industrieverband Steine & Erden e.V.,lobbypedia_parteispenden,2022-09-19
"""""",Bayerischer Jagdverband e.V.,a_watch_organisation,2022-09-19
"""""",Bayerischer Jugendring,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Jugendring (KdöR),lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Landesfrauenrat,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Landes-Sportverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Müllerbund e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Musikrat e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Naturschutzfonds,a_watch_organisation,2022-09-19
"""""",Bayerischer Rundfunk,a_watch_organisation,2022-09-19
"""""",Bayerischer Städtetag,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Unternehmensverband Metall und Elektro e. V. (bayme e.V. und vbm e.V.),lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Unternehmensverband Metall und Elektro e.V. bayme / vbm,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Verband für Sicherheit in der Wirtschaft,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Verband für Sicherheit in der Wirtschaft (BVSW),lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Verband für Sicherheit in der Wirtschaft e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Verband für Sicherheit in der Wirtschaft e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Verband für Sicherheit in der Wirtschaft e.V. (BVSW),lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Verband für Sicherheit in der Wirtschaft e. V. (BVSW),lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Versicherungsverband Versicherungsaktiengesellschaft,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Volkshochschulverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Waldbesitzerverband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Ziegelindustrie-Verband e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerischer Zuchtverband für Kleinpferde und Spezialpferderassen e.V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Bündnis für Toleranz,lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Dachdeckerhandwerk - Landesinnungsverband,lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Landesamt,lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Landesamt für Umwelt,lobbyregister_eintrag,2022-09-19
"""""","Bayerisches Rotes Kreuz, Kreisverband Aschaffenburg",a_watch_organisation,2022-09-19
"""""","Bayerisches Rotes Kreuz, Kreisverband Rosenheim",a_watch_organisation,2022-09-19
"""""","Bayerisches Rotes Kreuz, Kreisverband Starnberg",a_watch_organisation,2022-09-19
"""""",Bayerisches Rotes Kreuz Bezirksverband Unterfranken,a_watch_organisation,2022-09-19
"""""",Bayerisches Rotes Kreuz Kreisverband Erlangen-Höchstadt,a_watch_organisation,2022-09-19
"""""",Bayerisches Rotes Kreuz Kreisverband Landsberg am Lech,a_watch_organisation,2022-09-19
"""""",Bayerisches Schullandheimwerk e. V.,lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Staatsministerium der Finanzen und für Heimat,lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Staatsministerium des Inneren,lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Staatsministerium des Innern,lobbyregister_eintrag,2022-09-19
"""""","Bayerisches Staatsministerium für Ernährung, Landwirtschaft und Forsten",lobbyregister_eintrag,2022-09-19
"""""","Bayerisches Staatsministerium für Familie, Arbeit und Soziales",lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Staatsministerium für Umwelt und Verbraucherschutz,lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Staatsministerium für Umwelt und Verbraucherschutz (StMUV),lobbyregister_eintrag,2022-09-19
"""""",Bayerisches Staatsministerium für Unterricht und Kultus,a_watch_organisation,2022-09-19
